EquipmentID,Age,UsageHours,MaintenanceHistory,Temperature,Pressure,VibrationLevel,OperatorExperience,FailureHistory,Location,Environment,Failure
3059,26,30161,6,146.09,240.23,8.77,12,3,Section B,Normal,Yes
3060,20,30395,13,53.05,144.84,5.91,18,4,Section A,Normal,No
3061,7,21400,12,64.29,93.75,1.05,5,3,Section B,Normal,No
3062,23,38753,0,73.02,263.26,8.75,28,9,Section D,Normal,Yes
3063,24,40568,5,23.98,62.97,1.11,23,7,Section B,Dry,No
3064,17,17924,10,109.5,141.39,5.26,18,5,Section B,Humid,No
3065,12,14878,5,36.42,218.13,2.1,12,1,Section B,Normal,No
3066,19,21663,9,134.19,271.59,1.3,1,4,Section C,Humid,No
3067,15,16126,9,73.92,90.28,1.31,12,5,Section D,Normal,Yes
3068,9,18136,15,133.64,74.01,8.67,9,6,Section B,Dry,No
3069,4,49284,6,115.51,125.53,3.52,15,0,Section D,Dry,No
3070,22,22983,0,121.26,114.05,3.59,24,3,Section C,Humid,Yes
3071,5,10005,3,68.85,223.56,6.88,29,2,Section A,Dry,Yes
3072,29,515,4,125.68,109.42,8.33,4,1,Section B,Humid,Yes
3073,3,20881,18,92.92,205.99,8.21,14,4,Section A,Normal,No
3074,25,42239,10,41.97,214.0,6.51,20,5,Section C,Humid,No
3075,2,4436,3,136.0,251.4,7.21,29,3,Section B,Normal,Yes
3076,29,9033,1,72.91,200.86,6.2,7,8,Section D,Humid,No
3077,15,36221,10,136.72,280.25,8.34,3,3,Section D,Dry,No
3078,21,14611,6,94.86,223.02,3.51,10,2,Section D,Normal,No
3079,12,39186,14,26.68,110.61,2.46,21,0,Section B,Dry,Yes
3080,15,43682,4,122.03,284.97,2.05,23,7,Section B,Normal,No
3081,17,7849,6,23.32,97.5,6.08,4,0,Section D,Normal,Yes
3082,13,30582,10,32.89,96.5,2.45,25,9,Section C,Dry,No
3083,28,32052,18,63.82,235.57,1.39,26,3,Section A,Dry,No
3084,10,19141,12,102.05,179.75,9.65,13,7,Section C,Humid,No
3085,2,33270,7,75.62,90.01,3.84,23,5,Section C,Normal,No
3086,29,30758,14,71.69,78.48,8.95,16,9,Section B,Humid,No
3087,29,19380,17,75.64,92.35,7.07,12,8,Section D,Humid,No
3088,21,43227,2,36.51,281.62,3.55,19,6,Section B,Dry,Yes
3089,9,49169,17,110.9,196.62,1.51,8,8,Section C,Dry,Yes
3090,13,12334,12,46.15,232.29,8.43,10,5,Section A,Normal,Yes
3091,28,9011,6,76.55,82.0,8.93,2,2,Section D,Normal,Yes
3092,26,34969,2,146.08,144.82,1.91,6,0,Section A,Humid,No
3093,25,44993,2,140.61,189.24,6.32,4,6,Section D,Dry,No
3094,18,13787,7,119.91,177.44,5.67,21,0,Section A,Dry,Yes
3095,7,20756,5,135.18,143.15,9.29,26,7,Section A,Normal,No
3096,25,18587,14,109.11,73.94,6.51,14,6,Section C,Normal,No
3097,26,17935,1,126.56,220.72,2.78,29,9,Section B,Humid,Yes
3098,24,34895,5,52.28,199.48,7.19,4,2,Section C,Dry,Yes
3099,22,24366,14,79.12,155.12,5.33,10,0,Section B,Normal,No
3100,15,44464,12,57.34,281.75,3.54,18,5,Section D,Dry,No
3101,23,24207,14,24.94,239.01,6.12,2,9,Section C,Dry,Yes
3102,16,9338,15,51.24,141.21,9.63,25,6,Section B,Dry,No
3103,5,4493,15,53.33,63.2,8.19,27,3,Section A,Dry,Yes
3104,29,8197,6,109.01,250.1,7.45,4,1,Section B,Normal,No
3105,12,8006,6,64.55,160.03,0.86,4,6,Section B,Dry,No
3106,5,1113,12,48.08,168.06,1.3,1,1,Section A,Normal,No
3107,23,18446,17,21.68,196.84,6.16,26,3,Section A,Dry,Yes
3108,18,8137,3,72.01,215.12,0.41,29,0,Section A,Dry,Yes
3109,12,20279,3,120.21,202.16,6.46,22,2,Section A,Humid,No
3110,10,27323,19,101.56,120.34,3.09,25,0,Section C,Dry,No
3111,19,19837,13,136.68,94.48,1.69,8,4,Section B,Humid,No
3112,12,36965,19,94.6,57.01,0.56,26,6,Section C,Humid,No
3113,8,7792,10,26.22,53.27,2.19,14,7,Section A,Normal,Yes
3114,28,486,0,76.64,272.21,6.99,9,1,Section A,Dry,Yes
3115,1,13514,5,74.56,298.63,4.55,27,2,Section D,Dry,No
3116,14,11335,15,130.42,139.41,0.42,1,9,Section B,Humid,No
3117,10,46575,13,105.38,103.26,0.78,7,2,Section D,Humid,No
3118,26,20478,3,54.56,149.84,5.88,17,9,Section D,Humid,No
3119,2,32045,10,111.16,75.81,8.39,2,5,Section A,Normal,Yes
3120,21,26188,1,128.08,207.43,6.0,2,8,Section A,Normal,Yes
3121,25,19929,19,27.42,106.25,3.91,28,0,Section C,Normal,Yes
3122,17,37641,3,113.79,129.36,4.42,3,7,Section C,Dry,No
3123,18,39471,1,123.36,263.86,4.06,19,2,Section C,Humid,No
3124,29,49301,7,66.98,192.27,8.98,4,9,Section C,Humid,No
3125,10,5925,8,143.66,83.7,1.61,6,0,Section D,Normal,Yes
3126,29,24353,16,128.18,73.88,3.88,20,3,Section A,Dry,Yes
3127,22,6253,7,54.2,213.55,3.15,23,3,Section C,Normal,No
3128,3,42960,18,71.13,90.66,5.93,4,7,Section B,Dry,Yes
3129,9,36250,6,138.07,99.2,6.95,26,9,Section D,Humid,No
3130,19,10253,17,128.22,200.45,5.22,15,5,Section D,Dry,No
3131,20,22176,8,124.92,277.64,9.92,11,8,Section D,Dry,Yes
3132,9,29945,11,146.26,185.36,2.62,9,3,Section B,Dry,Yes
3133,11,24082,16,29.67,167.08,0.28,2,9,Section B,Humid,Yes
3134,11,26614,7,28.14,264.67,7.26,1,2,Section B,Humid,Yes
3135,7,19090,18,76.55,123.38,2.52,13,4,Section D,Normal,Yes
3136,12,14654,4,138.65,58.65,9.71,7,9,Section D,Normal,No
3137,21,48959,6,89.36,189.42,8.06,7,2,Section A,Humid,No
3138,24,26457,11,141.37,82.97,6.3,18,8,Section C,Humid,Yes
3139,6,15341,14,40.19,65.15,7.07,8,7,Section B,Normal,No
3140,22,23382,10,115.84,74.26,8.02,21,2,Section A,Dry,Yes
3141,4,32116,7,61.92,77.58,6.88,17,0,Section C,Humid,Yes
3142,5,12978,17,108.04,213.92,3.21,19,4,Section C,Normal,Yes
3143,6,9870,13,75.68,195.6,5.11,26,5,Section D,Normal,No
3144,20,1391,12,59.5,130.05,3.21,6,4,Section A,Humid,No
3145,1,37943,8,131.2,110.77,7.06,3,6,Section C,Humid,Yes
3146,6,10467,19,70.66,50.17,0.18,13,6,Section A,Normal,No
3147,19,9379,8,49.67,89.72,3.92,4,1,Section A,Humid,No
3148,16,36321,1,39.64,193.88,1.67,16,7,Section A,Normal,Yes
3149,3,47923,6,43.03,189.11,9.5,27,1,Section A,Normal,Yes
3150,16,3383,1,87.91,234.11,7.22,18,9,Section C,Normal,Yes
3151,23,1813,13,27.03,58.25,5.08,8,9,Section D,Dry,Yes
3152,24,31998,13,29.83,248.78,2.5,24,3,Section D,Dry,No
3153,16,8569,7,78.7,195.44,0.29,20,6,Section D,Dry,Yes
3154,13,10046,16,111.11,118.22,7.58,8,5,Section C,Normal,No
3155,12,26608,9,109.59,158.9,5.01,7,9,Section C,Normal,Yes
3156,23,8990,1,136.94,249.84,0.99,22,1,Section A,Humid,No
3157,26,33064,18,85.8,171.43,5.79,3,3,Section D,Dry,No
3158,17,36165,15,48.34,227.01,0.5,8,2,Section C,Humid,Yes
3159,8,44793,0,124.06,151.86,4.39,2,5,Section D,Humid,Yes
3160,2,26433,5,39.18,186.59,4.45,14,5,Section B,Normal,Yes
3161,7,9766,16,107.57,258.21,8.65,20,7,Section A,Dry,No
3162,19,12074,12,110.85,174.16,9.87,21,7,Section D,Humid,Yes
3163,22,18004,11,45.13,190.78,1.53,5,4,Section B,Humid,No
3164,4,38258,18,27.12,155.54,7.05,3,3,Section D,Dry,Yes
3165,13,1194,0,44.4,97.67,8.73,9,2,Section A,Humid,Yes
3166,29,49382,18,123.16,293.37,4.36,26,8,Section B,Dry,No
3167,6,29952,6,128.48,55.14,3.33,19,4,Section C,Humid,No
3168,22,6633,6,54.05,81.05,0.3,19,3,Section D,Normal,Yes
3169,13,47124,5,87.56,228.18,5.68,17,1,Section C,Humid,No
3170,19,45604,7,27.33,235.17,1.89,3,5,Section D,Normal,No
3171,1,17236,8,45.21,89.1,0.84,24,4,Section B,Normal,Yes
3172,10,17177,5,93.69,208.45,0.14,24,1,Section A,Dry,No
3173,19,24837,8,50.26,271.22,9.61,12,4,Section A,Humid,No
3174,20,24349,10,26.62,250.09,8.59,28,7,Section A,Normal,No
3175,5,9916,0,135.63,51.12,9.63,16,3,Section B,Normal,No
3176,28,40690,0,50.21,60.09,9.42,13,0,Section D,Humid,Yes
3177,3,26761,12,120.97,166.61,6.29,25,7,Section C,Dry,No
3178,28,23406,10,74.91,138.03,6.1,7,6,Section D,Humid,No
3179,16,11436,4,111.75,73.32,8.49,13,8,Section A,Dry,Yes
3180,18,26928,15,66.32,98.2,9.47,16,7,Section C,Normal,Yes
3181,23,20143,15,98.35,285.75,5.93,4,6,Section D,Dry,No
3182,8,31854,14,105.35,141.98,1.29,16,6,Section C,Humid,No
3183,8,6234,2,36.07,105.32,1.4,20,9,Section A,Normal,Yes
3184,21,20998,6,134.91,90.49,6.63,6,0,Section A,Humid,No
3185,10,34447,10,65.88,197.57,0.9,5,5,Section D,Humid,Yes
3186,29,42780,16,122.35,166.12,6.16,27,8,Section A,Humid,No
3187,13,45048,18,91.82,135.28,9.64,21,6,Section D,Humid,No
3188,12,27360,4,43.8,142.03,0.13,10,4,Section A,Normal,Yes
3189,12,3071,3,66.19,100.54,1.94,29,0,Section B,Normal,No
3190,5,47978,17,31.09,236.6,9.45,20,9,Section B,Normal,No
3191,29,30512,7,55.29,237.17,4.94,20,5,Section A,Dry,Yes
3192,8,44980,5,46.93,58.12,2.94,23,3,Section C,Humid,No
3193,24,10326,12,55.59,103.81,2.56,8,2,Section C,Humid,No
3194,28,9915,1,124.4,65.37,8.65,8,4,Section C,Humid,No
3195,12,13911,14,30.41,71.93,4.35,23,0,Section A,Normal,Yes
3196,23,37433,10,102.16,289.34,6.39,4,6,Section B,Normal,Yes
3197,15,36147,5,65.98,163.76,3.17,10,2,Section B,Dry,No
3198,19,36552,9,82.89,99.86,5.5,1,5,Section A,Dry,No
3199,4,9193,17,47.67,291.37,7.98,3,6,Section A,Dry,Yes
3200,24,15983,3,143.96,169.02,3.45,21,3,Section C,Dry,Yes
3201,18,47731,5,106.27,221.3,4.04,8,6,Section C,Humid,No
3202,19,9820,12,46.24,289.34,4.49,11,9,Section B,Humid,Yes
3203,15,27606,15,83.76,282.45,6.03,2,7,Section A,Humid,Yes
3204,22,38341,18,40.19,291.12,3.11,5,9,Section A,Dry,Yes
3205,2,38600,16,138.24,259.86,4.51,25,8,Section A,Humid,No
3206,3,42781,16,81.22,225.21,5.52,6,8,Section A,Dry,No
3207,11,45630,11,29.61,102.31,3.61,20,6,Section C,Dry,No
3208,13,36840,19,39.61,95.69,0.17,20,0,Section C,Humid,No
3209,11,33369,8,84.72,138.15,2.77,6,4,Section A,Dry,No
3210,15,26862,13,45.55,275.1,8.18,8,9,Section B,Dry,Yes
3211,9,14344,17,112.44,111.77,2.91,16,0,Section C,Normal,Yes
3212,3,24354,6,75.36,102.53,8.24,2,0,Section D,Humid,No
3213,7,35150,14,93.37,194.0,4.15,7,1,Section A,Dry,No
3214,27,12334,0,100.36,107.87,8.68,15,2,Section D,Humid,Yes
3215,26,47979,14,143.25,194.85,3.82,16,8,Section A,Dry,Yes
3216,27,20888,17,141.36,212.86,2.99,29,2,Section C,Humid,No
3217,15,41326,14,68.86,138.51,2.45,15,3,Section C,Normal,Yes
3218,28,40868,0,136.45,163.58,3.1,2,2,Section B,Humid,Yes
3219,22,38580,10,149.22,166.83,2.06,4,1,Section A,Dry,Yes
3220,18,40915,12,134.38,80.12,7.53,17,3,Section C,Normal,No
3221,2,40084,15,26.61,78.12,9.82,23,9,Section C,Normal,No
3222,2,14588,1,62.53,87.13,4.03,21,8,Section B,Humid,No
3223,10,41114,15,34.26,239.26,3.4,3,5,Section A,Humid,No
3224,28,30162,10,108.92,241.97,6.41,25,0,Section C,Humid,Yes
3225,16,49622,8,65.44,157.35,4.36,9,5,Section A,Normal,Yes
3226,2,45821,11,44.51,56.75,0.58,18,4,Section D,Humid,Yes
3227,8,49925,3,46.94,53.42,3.51,26,7,Section A,Humid,No
3228,8,25459,1,68.77,289.79,8.02,11,8,Section D,Humid,No
3229,26,49017,5,97.42,107.22,0.78,21,3,Section A,Normal,Yes
3230,20,185,11,108.52,92.0,2.66,20,7,Section A,Dry,No
3231,19,35715,4,22.83,71.2,9.75,20,7,Section B,Normal,No
3232,8,4393,17,147.56,224.85,2.9,15,3,Section D,Dry,No
3233,9,9957,0,25.3,231.86,8.53,18,0,Section D,Normal,No
3234,19,33706,1,147.42,289.59,9.0,8,3,Section A,Humid,Yes
3235,16,1006,11,54.95,260.68,6.85,28,9,Section A,Humid,Yes
3236,6,15987,9,136.0,56.23,4.8,7,6,Section A,Dry,Yes
3237,20,41110,0,134.42,253.38,9.56,23,2,Section D,Normal,No
3238,3,12554,4,82.93,291.84,9.64,17,5,Section D,Dry,Yes
3239,26,1310,9,117.65,181.44,6.4,8,1,Section C,Humid,Yes
3240,28,35654,15,106.4,90.92,7.48,9,9,Section C,Normal,Yes
3241,28,6989,13,126.85,108.07,8.82,5,6,Section D,Dry,Yes
3242,9,15535,19,92.29,259.41,1.16,8,7,Section B,Normal,No
3243,9,7771,4,63.75,291.63,5.7,13,8,Section D,Dry,Yes
3244,14,9696,18,74.28,288.99,8.65,23,0,Section A,Dry,No
3245,14,41097,8,38.12,173.96,9.14,15,8,Section A,Normal,No
3246,11,37073,2,57.31,204.2,10.0,24,2,Section A,Dry,No
3247,10,9774,11,145.76,217.24,7.36,25,6,Section C,Humid,No
3248,9,31941,6,75.81,156.07,2.17,21,5,Section C,Dry,No
3249,27,24060,8,112.76,284.68,6.38,28,8,Section A,Dry,Yes
3250,27,1594,13,60.41,254.75,9.9,7,8,Section D,Dry,Yes
3251,13,21419,0,113.54,83.62,5.92,19,3,Section D,Dry,Yes
3252,21,11726,9,81.99,83.11,3.92,25,4,Section D,Dry,Yes
3253,23,5967,15,122.55,190.19,2.79,10,3,Section D,Humid,Yes
3254,26,30613,6,71.9,183.98,3.56,21,8,Section B,Dry,Yes
3255,5,8541,16,145.37,54.7,7.39,9,4,Section D,Humid,Yes
3256,18,21607,16,43.95,163.87,2.18,27,8,Section C,Dry,No
3257,2,30241,4,85.71,287.05,6.44,18,7,Section B,Humid,Yes
3258,22,19003,3,41.36,161.36,6.31,15,1,Section D,Normal,No
3259,12,26018,8,54.21,218.0,2.71,16,5,Section C,Dry,Yes
3260,24,30832,3,87.51,226.0,5.09,15,6,Section B,Normal,No
3261,8,27744,14,42.78,57.61,8.68,22,2,Section D,Normal,Yes
3262,27,7244,3,34.07,119.7,7.97,16,8,Section C,Dry,Yes
3263,8,33699,19,130.15,284.52,5.9,15,3,Section D,Normal,Yes
3264,29,20977,19,67.52,177.56,6.71,4,3,Section B,Normal,No
3265,17,15944,8,112.5,294.71,0.45,4,3,Section C,Humid,No
3266,18,18873,1,82.34,273.75,0.98,6,2,Section A,Humid,Yes
3267,26,15919,11,117.0,120.14,3.81,22,5,Section A,Humid,Yes
3268,27,38822,7,54.04,116.71,3.9,4,8,Section A,Normal,No
3269,27,21315,3,32.87,138.71,3.05,28,5,Section A,Normal,Yes
3270,13,30696,4,87.92,177.26,6.54,23,1,Section D,Humid,No
3271,21,41411,13,102.52,274.25,6.11,26,6,Section A,Humid,Yes
3272,15,31663,0,143.36,175.35,6.88,11,7,Section A,Normal,No
3273,10,37562,0,120.52,245.86,2.39,21,8,Section B,Humid,Yes
3274,12,49191,17,133.69,194.72,0.13,14,2,Section C,Normal,Yes
3275,6,20648,5,114.89,107.24,9.68,27,8,Section C,Normal,No
3276,9,32201,1,149.32,155.41,7.75,18,5,Section C,Normal,Yes
3277,17,9104,15,116.29,153.16,4.62,10,9,Section D,Normal,No
3278,2,28780,19,104.93,298.08,0.53,20,6,Section B,Dry,Yes
3279,11,19308,18,61.18,187.47,2.07,8,0,Section A,Humid,No
3280,22,32704,4,52.1,68.93,0.62,4,8,Section D,Normal,Yes
3281,26,34460,5,56.28,193.66,4.82,13,2,Section A,Dry,No
3282,26,692,8,23.52,191.61,2.25,27,1,Section C,Normal,No
3283,9,23222,14,50.46,170.11,5.43,7,8,Section B,Humid,No
3284,6,28581,13,57.1,130.16,0.71,29,2,Section C,Humid,Yes
3285,26,49219,9,31.13,111.98,7.14,13,6,Section C,Normal,Yes
3286,2,22681,2,21.51,101.39,1.1,25,2,Section D,Dry,Yes
3287,19,18418,8,85.36,72.82,3.16,17,1,Section B,Dry,Yes
3288,20,42316,5,43.54,144.59,6.49,6,8,Section A,Normal,No
3289,15,23013,10,50.23,229.91,1.17,1,2,Section C,Humid,Yes
3290,8,47025,17,147.52,194.92,9.79,16,0,Section A,Dry,No
3291,25,22867,1,39.29,53.77,1.99,14,8,Section D,Normal,No
3292,28,38851,4,26.49,258.56,0.46,3,2,Section D,Normal,No
3293,3,22474,17,127.27,149.98,6.72,28,3,Section B,Normal,No
3294,29,24980,0,55.19,225.66,3.88,11,2,Section A,Normal,Yes
3295,14,6333,7,85.61,240.93,9.68,1,1,Section D,Humid,No
3296,14,27375,5,128.36,169.14,0.96,7,8,Section A,Dry,Yes
3297,22,6461,17,85.88,248.09,3.61,18,0,Section B,Dry,No
3298,10,32647,9,136.08,202.43,5.97,12,6,Section C,Dry,Yes
3299,20,19503,8,106.29,249.1,5.49,8,0,Section B,Normal,Yes
3300,23,6228,10,100.13,220.77,4.93,27,1,Section B,Normal,No
3301,7,43965,11,118.36,90.92,3.9,15,3,Section C,Dry,Yes
3302,26,36848,15,48.45,110.21,8.36,8,2,Section B,Humid,No
3303,18,22667,6,42.34,156.18,1.47,25,4,Section A,Humid,Yes
3304,9,31039,16,129.25,144.76,5.06,1,9,Section D,Normal,Yes
3305,7,32645,18,137.02,127.69,5.77,10,7,Section D,Normal,No
3306,28,14745,12,40.87,165.76,8.86,14,4,Section C,Humid,No
3307,6,34764,18,89.05,180.31,2.9,16,1,Section B,Dry,Yes
3308,29,5686,10,42.03,277.51,2.81,24,7,Section A,Dry,Yes
3309,25,49881,17,23.95,125.01,8.12,12,8,Section A,Humid,No
3310,18,39249,2,85.03,63.74,2.84,25,0,Section C,Normal,No
3311,23,4412,3,98.18,128.31,0.63,23,7,Section D,Dry,No
3312,12,10822,12,80.98,229.05,5.27,14,3,Section B,Humid,Yes
3313,20,16483,7,121.6,145.44,7.61,8,6,Section A,Humid,Yes
3314,9,39736,18,50.03,98.53,1.62,8,6,Section A,Dry,Yes
3315,5,8233,3,139.66,146.85,7.64,26,9,Section C,Dry,No
3316,17,6011,8,93.21,230.0,3.61,2,7,Section B,Humid,Yes
3317,29,28694,8,89.22,73.4,9.49,12,5,Section B,Dry,No
3318,25,30401,13,78.83,223.91,0.96,9,3,Section A,Normal,Yes
3319,4,36095,13,47.96,83.91,3.22,9,7,Section A,Dry,Yes
3320,18,41773,10,56.82,294.98,2.18,28,8,Section C,Dry,Yes
3321,29,34871,14,91.85,161.05,8.98,20,9,Section A,Normal,Yes
3322,23,46099,9,116.45,147.91,2.86,6,0,Section C,Normal,No
3323,4,48839,10,38.3,196.31,2.73,23,2,Section B,Dry,Yes
3324,13,28667,17,87.94,86.1,7.08,21,4,Section B,Humid,No
3325,5,30771,3,23.92,133.16,9.5,14,8,Section C,Humid,No
3326,5,36983,15,43.83,192.97,5.94,26,7,Section D,Dry,No
3327,14,3543,8,124.48,67.27,9.42,6,6,Section D,Normal,Yes
3328,1,15514,10,55.92,114.16,6.61,15,5,Section B,Normal,Yes
3329,16,37501,7,56.78,174.34,2.05,28,7,Section C,Normal,Yes
3330,6,128,8,89.03,218.38,7.47,28,0,Section D,Humid,Yes
3331,24,8923,1,68.26,127.94,3.03,20,1,Section C,Normal,No
3332,24,24659,0,129.37,206.29,3.16,18,7,Section D,Normal,No
3333,16,7801,4,79.02,112.84,8.11,28,5,Section C,Humid,No
3334,24,45559,7,131.28,158.64,2.66,2,6,Section B,Normal,No
3335,13,7747,6,21.16,155.6,3.4,14,4,Section D,Dry,Yes
3336,16,37504,7,125.1,58.89,9.87,2,6,Section C,Dry,No
3337,2,49376,14,23.77,285.03,1.78,3,8,Section A,Humid,Yes
3338,29,24787,7,133.04,238.38,6.36,5,4,Section D,Humid,No
3339,9,35740,10,143.71,196.77,4.01,16,6,Section D,Dry,Yes
3340,13,709,1,135.22,130.87,3.27,29,3,Section D,Normal,No
3341,9,10031,3,135.82,256.35,1.42,13,4,Section D,Dry,Yes
3342,4,19382,18,91.95,226.14,5.37,24,9,Section D,Dry,No
3343,26,18659,9,143.08,84.75,5.74,7,4,Section A,Normal,Yes
3344,25,18787,4,35.67,191.02,6.91,12,4,Section C,Humid,No
3345,3,45770,11,34.56,115.95,7.9,13,2,Section A,Dry,Yes
3346,27,12898,8,55.86,231.55,4.19,27,4,Section B,Humid,No
3347,4,45753,14,91.02,155.61,5.43,10,5,Section A,Dry,No
3348,13,44397,6,41.85,113.43,0.75,6,6,Section D,Humid,Yes
3349,18,33755,16,134.2,279.57,4.23,28,3,Section B,Normal,Yes
3350,23,6696,11,53.87,277.68,1.41,20,2,Section C,Normal,Yes
3351,8,42596,6,138.91,255.23,0.11,11,7,Section A,Dry,No
3352,6,35645,16,57.2,73.96,0.69,18,4,Section B,Humid,No
3353,16,12220,13,38.01,238.75,0.34,13,6,Section B,Dry,Yes
3354,12,34608,11,116.58,70.27,3.98,26,7,Section D,Humid,No
3355,13,42314,6,26.64,76.13,3.9,26,8,Section C,Normal,Yes
3356,12,19850,7,121.22,90.63,2.07,25,5,Section A,Normal,No
3357,21,28945,8,141.49,222.29,4.71,13,9,Section D,Normal,Yes
3358,5,30447,17,50.05,146.01,0.89,4,9,Section B,Humid,No
3359,19,3575,3,125.76,260.89,2.99,11,6,Section B,Dry,Yes
3360,12,11753,13,139.37,236.5,0.55,2,7,Section A,Humid,Yes
3361,21,44021,10,62.04,241.87,0.17,15,5,Section D,Normal,Yes
3362,26,27365,11,121.28,282.72,5.91,1,5,Section C,Dry,Yes
3363,26,26284,6,32.95,198.62,7.2,28,1,Section C,Humid,No
3364,12,8672,8,132.55,263.31,2.66,27,9,Section C,Normal,No
3365,1,20868,6,80.47,114.09,6.96,22,4,Section A,Dry,Yes
3366,11,40473,14,52.21,279.48,6.32,14,2,Section B,Normal,No
3367,19,41188,1,88.43,284.83,7.78,23,1,Section A,Humid,Yes
3368,10,27694,9,53.46,147.62,2.13,23,4,Section D,Dry,Yes
3369,19,36190,1,123.7,133.41,4.86,5,5,Section A,Dry,No
3370,28,43385,10,61.83,124.58,2.19,12,2,Section A,Normal,No
3371,15,27303,8,29.5,170.2,8.72,7,6,Section A,Dry,No
3372,17,33656,5,24.56,215.5,6.49,21,2,Section D,Humid,No
3373,22,38775,13,53.81,176.68,0.94,16,2,Section C,Normal,No
3374,28,19624,15,89.17,181.89,3.72,23,5,Section B,Normal,No
3375,26,9366,18,102.55,65.14,0.48,21,8,Section D,Dry,No
3376,27,5246,5,85.8,274.28,9.85,8,1,Section A,Normal,No
3377,23,20046,12,110.82,93.6,8.25,17,5,Section C,Humid,Yes
3378,12,33369,9,108.55,230.5,3.59,2,9,Section A,Humid,No
3379,9,42692,2,94.64,125.73,3.9,13,4,Section A,Humid,Yes
3380,6,29685,19,108.65,167.5,3.76,23,3,Section C,Dry,Yes
3381,5,11897,0,132.04,51.78,6.61,17,9,Section C,Normal,Yes
3382,3,5839,2,25.24,254.09,3.55,7,9,Section B,Dry,No
3383,11,10636,18,128.27,290.25,2.2,9,1,Section B,Normal,Yes
3384,21,39816,1,66.28,80.85,2.75,19,7,Section C,Dry,Yes
3385,15,30965,14,59.72,98.11,7.98,25,2,Section A,Dry,Yes
3386,8,13161,12,132.21,68.08,1.12,28,3,Section B,Humid,No
3387,11,49765,12,98.89,69.73,4.36,15,8,Section B,Dry,No
3388,28,49714,14,27.61,187.32,4.02,21,8,Section C,Humid,No
3389,22,30673,11,44.78,90.95,5.61,6,5,Section A,Dry,No
3390,15,45422,1,141.61,105.37,0.7,8,9,Section A,Normal,Yes
3391,23,15741,0,73.62,162.84,0.43,1,2,Section D,Dry,No
3392,2,28478,1,55.47,170.17,6.98,21,6,Section C,Normal,Yes
3393,3,22926,11,45.73,121.91,5.28,21,1,Section A,Dry,Yes
3394,10,17850,13,92.37,295.35,1.3,10,6,Section A,Normal,No
3395,24,22690,14,145.86,78.33,3.91,8,3,Section D,Dry,Yes
3396,2,38942,5,37.45,97.87,5.29,4,5,Section C,Normal,No
3397,22,10295,9,51.1,157.29,3.6,9,8,Section D,Dry,No
3398,4,9797,7,84.42,122.52,1.23,21,6,Section B,Normal,No
3399,14,23421,13,47.99,258.24,1.59,28,7,Section D,Dry,No
3400,24,36283,4,149.93,94.21,2.53,23,8,Section A,Humid,No
3401,29,16408,19,73.22,228.62,0.11,24,4,Section D,Dry,Yes
3402,11,38284,17,77.27,81.47,7.31,10,0,Section A,Normal,Yes
3403,1,15040,12,48.5,116.98,6.9,6,7,Section A,Humid,No
3404,19,33409,10,123.46,234.99,8.82,19,3,Section D,Humid,No
3405,28,48562,13,80.47,72.22,1.23,10,5,Section B,Humid,Yes
3406,20,7605,2,104.29,276.92,6.2,1,6,Section B,Normal,Yes
3407,16,7420,0,42.65,130.35,7.25,25,4,Section D,Humid,No
3408,23,43602,8,36.81,133.49,6.11,21,8,Section A,Humid,Yes
3409,21,33567,17,92.91,108.61,3.62,20,0,Section D,Humid,No
3410,18,8686,7,43.14,267.86,3.33,16,7,Section B,Humid,No
3411,9,20183,19,86.98,209.98,1.47,2,6,Section D,Dry,No
3412,27,22547,8,149.9,61.04,9.72,15,2,Section B,Humid,Yes
3413,1,49942,18,77.43,278.87,1.2,4,0,Section D,Normal,No
3414,26,41041,7,23.25,282.89,6.86,5,0,Section B,Normal,No
3415,2,20396,3,102.46,187.57,8.87,11,0,Section A,Humid,No
3416,17,24559,17,53.66,128.74,9.01,17,8,Section B,Humid,Yes
3417,28,16729,5,142.29,90.19,9.25,7,3,Section B,Humid,Yes
3418,18,19666,4,50.39,115.31,6.63,20,4,Section A,Normal,No
3419,14,35003,16,141.25,269.1,1.39,9,5,Section C,Dry,No
3420,11,40758,0,22.38,101.6,5.25,7,0,Section C,Dry,Yes
3421,17,31277,15,147.19,87.34,4.44,21,7,Section A,Normal,Yes
3422,16,30306,16,55.55,131.84,6.75,22,0,Section B,Dry,Yes
3423,8,29170,19,121.61,125.38,4.64,11,9,Section A,Dry,No
3424,10,26561,13,80.62,235.0,8.24,18,5,Section C,Normal,No
3425,28,41234,7,68.16,146.03,4.18,28,3,Section A,Normal,No
3426,23,7893,0,144.54,100.88,7.56,9,1,Section D,Normal,No
3427,1,30733,4,142.44,86.0,9.52,27,5,Section C,Dry,Yes
3428,28,46730,6,98.52,173.94,7.3,1,1,Section A,Dry,Yes
3429,11,48611,0,142.11,286.91,7.65,8,7,Section A,Normal,No
3430,16,1805,7,122.52,153.68,7.14,8,5,Section B,Humid,Yes
3431,15,10128,3,67.23,59.2,8.42,1,5,Section B,Humid,No
3432,15,4985,13,136.48,118.4,2.99,29,1,Section C,Dry,No
3433,24,36127,10,66.63,132.1,9.92,3,8,Section A,Normal,No
3434,16,11902,12,143.0,204.86,7.98,21,4,Section A,Dry,Yes
3435,5,13463,17,87.07,266.91,7.6,5,6,Section C,Humid,No
